Acc	Acc	ch1	6	403994	404000
Acc	Acc	ch1	404058	176862	580920
Acc	Acc	ch1	580923	13795	594718
Acc	Acc	ch1	594725	10000	604725
Acc	Acc	ch1	604819	3373	608192
Acc	Acc	ch1	608202	8062	616264
Acc	Acc	ch1	616678	17143	633821
Acc	Acc	ch1	634252	131228	765480
Acc	Acc	ch1	765482	197068	962550
Acc	Acc	ch1	962559	283246	1245805
Acc	Acc	ch1	1245839	90317	1336156
Acc	Acc	ch1	1336534	433566	1770100
Acc	Acc	ch1	1770236	486815	2257051
Acc	Acc	ch1	2274885	18161	2293046
Acc	Acc	ch1	2293064	4647	2297711
Acc	Acc	ch1	2305504	22087	2327591
Acc	Acc	ch1	2327625	115789	2443414
Acc	Acc	ch1	2443472	287522	2730994
Acc	Acc	ch1	2731068	283947	3015015
Acc	Acc	ch2	0	220045	220045
Acc	Acc	ch2	220057	19219	239276
Acc	Acc	ch2	239278	96400	335678
Acc	Acc	ch2	335714	294972	630686
Acc	Acc	ch2	630733	439582	1070315
Acc	Don	ch1	551882	8725	560607
Acc	Don	ch1	582619	19224	601843
Don	Don	ch1	551882	8725	560607
Don	Don	ch1	582619	19224	601843
