Acc	Acc	ch1	9	403947	403956
Acc	Acc	ch1	403991	230117	634108
Acc	Acc	ch1	634202	328351	962553
Acc	Acc	ch1	962559	334109	1296668
Acc	Acc	ch1	1296737	39686	1336423
Acc	Acc	ch1	1336439	903318	2239757
Acc	Acc	ch1	2260030	603	2260633
Acc	Acc	ch1	2297768	15788	2313556
Acc	Acc	ch1	2313561	417412	2730973
Acc	Acc	ch1	2731067	283952	3015019
Acc	Acc	ch2	0	220031	220031
Acc	Acc	ch2	220061	19150	239211
Acc	Acc	ch2	239221	96459	335680
Acc	Acc	ch2	335737	228215	563952
Acc	Acc	ch2	563954	506361	1070315
Acc	Don	ch1	559816	38242	598058
Acc	Don	ch1	598074	21084	619158
Don	Acc	ch1	2260030	603	2260633
Don	Don	ch1	559816	38242	598058
Don	Don	ch1	598074	21084	619158
