Acc	Acc	ch1	4	403979	403983
Acc	Acc	ch1	404026	190687	594713
Acc	Acc	ch1	594721	13983	608704
Acc	Acc	ch1	608713	7617	616330
Acc	Acc	ch1	616386	17737	634123
Acc	Acc	ch1	634192	700609	1334801
Acc	Acc	ch1	1334807	631813	1966620
Acc	Acc	ch1	1966649	360953	2327602
Acc	Acc	ch1	2327615	403420	2731035
Acc	Acc	ch1	2731084	283937	3015021
Acc	Acc	ch2	0	101313	101313
Acc	Acc	ch2	126234	93763	219997
Acc	Acc	ch2	220046	19143	239189
Acc	Acc	ch2	239293	324644	563937
Acc	Acc	ch2	563962	506353	1070315
Acc	Don	ch2	98834	27823	126657
Don	Don	ch2	98834	27823	126657
