Acc	Acc	ch1	4	403985	403989
Acc	Acc	ch1	403990	200741	604731
Acc	Acc	ch1	604796	2416	607212
Acc	Acc	ch1	607240	947	608187
Acc	Acc	ch1	608202	3806	612008
Acc	Acc	ch1	612011	4675	616686
Acc	Acc	ch1	616717	11106	627823
Acc	Acc	ch1	627824	6303	634127
Acc	Acc	ch1	634192	131288	765480
Acc	Acc	ch1	765489	531219	1296708
Acc	Acc	ch1	1296711	484148	1780859
Acc	Acc	ch1	1780880	512166	2293046
Acc	Acc	ch1	2293047	34575	2327622
Acc	Acc	ch1	2327631	115793	2443424
Acc	Acc	ch1	2443455	287473	2730928
Acc	Acc	ch1	2731068	283964	3015032
Acc	Acc	ch2	0	3312	3312
Acc	Acc	ch2	3317	98567	101884
Acc	Acc	ch2	124283	2239	126522
Acc	Acc	ch2	155684	64361	220045
Acc	Acc	ch2	220056	19166	239222
Acc	Acc	ch2	239280	391272	630552
Acc	Acc	ch2	630708	439607	1070315
Acc	Don	ch2	99834	24596	124430
Acc	Don	ch2	125891	30173	156064
Don	Don	ch2	99834	24596	124430
Don	Don	ch2	125891	30173	156064
