Acc	Acc	ch1	5	594656	594661
Acc	Acc	ch1	594679	10038	604717
Acc	Acc	ch1	604796	6749	611545
Acc	Acc	ch1	611572	11095	622667
Acc	Acc	ch1	622672	11179	633851
Acc	Acc	ch1	634210	85659	719869
Acc	Acc	ch1	719873	6904	726777
Acc	Acc	ch1	726958	38522	765480
Acc	Acc	ch1	765500	273733	1039233
Acc	Acc	ch1	1049609	174854	1224463
Acc	Acc	ch1	1224476	53024	1277500
Acc	Acc	ch1	1277501	19208	1296709
Acc	Acc	ch1	1296746	39418	1336164
Acc	Acc	ch1	1336576	228958	1565534
Acc	Acc	ch1	1565544	401080	1966624
Acc	Acc	ch1	1966640	476787	2443427
Acc	Acc	ch1	2443444	287792	2731236
Acc	Acc	ch1	2731259	283756	3015015
Acc	Acc	ch2	0	18413	18413
Acc	Acc	ch2	32588	68725	101313
Acc	Acc	ch2	125525	113683	239208
Acc	Acc	ch2	239271	219385	458656
Acc	Acc	ch2	458712	105252	563964
Acc	Acc	ch2	563999	66568	630567
Acc	Acc	ch2	630664	202257	832921
Acc	Acc	ch2	832935	11681	844616
Acc	Acc	ch2	844618	58009	902627
Acc	Acc	ch2	902647	92340	994987
Acc	Acc	ch2	995018	75297	1070315
Acc	Don	ch1	1768637	11068	1779705
Acc	Don	ch2	18169	14652	32821
Acc	Don	ch2	98836	26711	125547
Don	Don	ch1	1768637	11068	1779705
Don	Don	ch2	18169	14652	32821
Don	Don	ch2	98836	26711	125547
