Acc	Acc	ch1	5	403970	403975
Acc	Acc	ch1	404035	200748	604783
Acc	Acc	ch1	604785	3901	608686
Acc	Acc	ch1	608713	7925	616638
Acc	Acc	ch1	616701	7519	624220
Acc	Acc	ch1	624233	9885	634118
Acc	Acc	ch1	634222	92537	726759
Acc	Acc	ch1	726963	235582	962545
Acc	Acc	ch1	962559	283255	1245814
Acc	Acc	ch1	1245820	524217	1770037
Acc	Acc	ch1	1770238	174217	1944455
Acc	Acc	ch1	1944461	348585	2293046
Acc	Acc	ch1	2293067	150363	2443430
Acc	Acc	ch1	2443440	287523	2730963
Acc	Acc	ch1	2731066	283955	3015021
Acc	Acc	ch2	0	3312	3312
Acc	Acc	ch2	3346	111606	114952
Acc	Acc	ch2	174203	45863	220066
Acc	Acc	ch2	220069	410607	630676
Acc	Acc	ch2	630793	271823	902616
Acc	Acc	ch2	902647	167668	1070315
Acc	Don	ch2	112369	62950	175319
Don	Don	ch2	112369	62950	175319
