Acc	Acc	ch1	9	403947	403956
Acc	Acc	ch1	404037	71995	476032
Acc	Acc	ch1	480864	122124	602988
Acc	Acc	ch1	602989	1760	604749
Acc	Acc	ch1	604808	3914	608722
Acc	Acc	ch1	608769	7888	616657
Acc	Acc	ch1	616659	17187	633846
Acc	Acc	ch1	634211	131269	765480
Acc	Acc	ch1	765482	197064	962546
Acc	Acc	ch1	962559	305786	1268345
Acc	Acc	ch1	1273817	22883	1296700
Acc	Acc	ch1	1296746	39431	1336177
Acc	Acc	ch1	1336184	407250	1743434
Acc	Acc	ch1	1743449	26595	1770044
Acc	Acc	ch1	1770121	53184	1823305
Acc	Acc	ch1	1839854	126805	1966659
Acc	Acc	ch1	1966670	326368	2293038
Acc	Acc	ch1	2293057	150369	2443426
Acc	Acc	ch1	2443479	287484	2730963
Acc	Acc	ch1	2730976	284048	3015024
Acc	Acc	ch2	0	3312	3312
Acc	Acc	ch2	3363	100603	103966
Acc	Acc	ch2	103967	7454	111421
Acc	Acc	ch2	136298	428634	564932
Acc	Acc	ch2	564936	65750	630686
Acc	Acc	ch2	630711	110134	740845
Acc	Acc	ch2	743270	89547	832817
Acc	Acc	ch2	832830	10289	843119
Acc	Acc	ch2	888699	181616	1070315
Acc	Don	ch1	1012032	29374	1041406
Acc	Don	ch1	1536395	6767	1543162
Acc	Don	ch1	2335600	5675	2341275
Acc	Don	ch2	109295	27049	136344
Acc	Don	ch2	764842	3302	768144
Acc	Don	ch2	864774	47199	911973
Don	Acc	ch2	103967	7454	111421
Don	Don	ch1	1012032	29374	1041406
Don	Don	ch1	1536395	6767	1543162
Don	Don	ch1	2335600	5675	2341275
Don	Don	ch2	109295	27049	136344
Don	Don	ch2	764842	3302	768144
Don	Don	ch2	864774	47199	911973
