Acc	Acc	ch1	9	962541	962550
Acc	Acc	ch1	962559	1975478	2938037
Acc	Acc	ch1	2945232	55854	3001086
Acc	Acc	ch1	3001993	13031	3015024
Acc	Acc	ch2	0	439675	439675
Acc	Acc	ch2	625432	39314	664746
Acc	Acc	ch2	670779	19379	690158
Acc	Acc	ch2	699606	165077	864683
Acc	Acc	ch2	882704	2414	885118
Acc	Acc	ch2	888687	181628	1070315
Acc	Don	ch1	2888197	7737	2895934
Acc	Don	ch1	2940635	2321	2942956
Acc	Don	ch2	476398	180958	657356
Acc	Don	ch2	695868	6808	702676
Acc	Don	ch2	719373	11621	730994
Acc	Don	ch2	885799	19154	904953
Acc	Don	ch2	907649	4284	911933
Don	Acc	ch1	2945232	55854	3001086
Don	Acc	ch2	882704	2414	885118
Don	Don	ch1	2888197	7737	2895934
Don	Don	ch1	2940635	2321	2942956
Don	Don	ch2	476398	180958	657356
Don	Don	ch2	695868	6808	702676
Don	Don	ch2	719373	11621	730994
Don	Don	ch2	885799	19154	904953
Don	Don	ch2	907649	4284	911933
