Acc	Acc	ch1	6	318156	318162
Acc	Acc	ch1	319983	642567	962550
Acc	Acc	ch1	962559	398123	1360682
Acc	Acc	ch1	1360687	278175	1638862
Acc	Acc	ch1	1638864	131364	1770228
Acc	Acc	ch1	1770242	1244792	3015034
Acc	Acc	ch2	0	683138	683138
Acc	Acc	ch2	700002	57671	757673
Acc	Acc	ch2	758906	6325	765231
Acc	Acc	ch2	779452	290850	1070302
Acc	Don	ch1	2496151	2825	2498976
Acc	Don	ch2	712124	19056	731180
Acc	Don	ch2	782126	600	782726
Acc	Don	ch2	788280	14926	803206
Don	Don	ch1	2496151	2825	2498976
Don	Don	ch2	712124	19056	731180
Don	Don	ch2	782126	600	782726
Don	Don	ch2	788280	14926	803206
