Acc	Acc	ch1	0	962553	962553
Acc	Acc	ch1	962559	1860843	2823402
Acc	Acc	ch1	2830672	8149	2838821
Acc	Acc	ch1	2839780	175254	3015034
Acc	Acc	ch2	0	223501	223501
Acc	Acc	ch2	232831	447400	680231
Acc	Acc	ch2	691636	378679	1070315
Acc	Don	ch1	934093	1086	935179
Acc	Don	ch1	2753368	8455	2761823
Acc	Don	ch1	2772494	1819	2774313
Acc	Don	ch2	219537	10216	229753
Acc	Don	ch2	708966	14171	723137
Don	Acc	ch2	232831	447400	680231
Don	Don	ch1	934093	1086	935179
Don	Don	ch1	2753368	8455	2761823
Don	Don	ch1	2772494	1819	2774313
Don	Don	ch2	219537	10216	229753
Don	Don	ch2	708966	14171	723137
