Acc	Acc	ch1	1	26569	26570
Acc	Acc	ch1	32953	601184	634137
Acc	Acc	ch1	634190	113843	748033
Acc	Acc	ch1	749843	212696	962539
Acc	Acc	ch1	962559	398131	1360690
Acc	Acc	ch1	1360691	259199	1619890
Acc	Acc	ch1	1621841	17027	1638868
Acc	Acc	ch1	1638869	1376165	3015034
Acc	Acc	ch2	0	512479	512479
Acc	Acc	ch2	529918	97585	627503
Acc	Acc	ch2	643775	629	644404
Acc	Acc	ch2	700003	13915	713918
Acc	Acc	ch2	725801	2337	728138
Acc	Acc	ch2	742755	327560	1070315
Acc	Don	ch1	25724	7591	33315
Acc	Don	ch1	1247728	2645	1250373
Acc	Don	ch1	2077462	2645	2080107
Acc	Don	ch2	549027	18649	567676
Acc	Don	ch2	658394	18244	676638
Acc	Don	ch2	676647	54530	731177
Acc	Don	ch2	742957	12456	755413
Acc	Don	ch2	756939	10774	767713
Don	Acc	ch1	28515	531	29046
Don	Acc	ch2	529918	97585	627503
Don	Acc	ch2	644701	1025	645726
Don	Don	ch1	25724	7591	33315
Don	Don	ch1	1247728	2645	1250373
Don	Don	ch1	2077462	2645	2080107
Don	Don	ch2	549027	18649	567676
Don	Don	ch2	658394	18244	676638
Don	Don	ch2	676647	54530	731177
Don	Don	ch2	742957	12456	755413
Don	Don	ch2	756939	10774	767713
