Acc	Acc	ch1	9	616375	616384
Acc	Acc	ch1	616386	17761	634147
Acc	Acc	ch1	634159	328386	962545
Acc	Acc	ch1	962559	251042	1213601
Acc	Acc	ch1	1218633	2904	1221537
Acc	Acc	ch1	1240677	120005	1360682
Acc	Acc	ch1	1360690	409355	1770045
Acc	Acc	ch1	1770051	12789	1782840
Acc	Acc	ch1	1782842	1232187	3015029
Acc	Acc	ch2	0	48372	48372
Acc	Acc	ch2	54481	1384	55865
Acc	Acc	ch2	56257	183044	239301
Acc	Acc	ch2	239302	324532	563834
Acc	Acc	ch2	563837	114595	678432
Acc	Acc	ch2	695095	149534	844629
Acc	Acc	ch2	844634	225681	1070315
Acc	Don	ch1	1570606	19620	1590226
Acc	Don	ch1	1592552	5652	1598204
Acc	Don	ch1	1612310	608	1612918
Acc	Don	ch2	47965	7031	54996
Acc	Don	ch2	55287	1715	57002
Acc	Don	ch2	707669	18711	726380
Don	Don	ch1	1570606	19620	1590226
Don	Don	ch1	1592552	5652	1598204
Don	Don	ch1	1612310	608	1612918
Don	Don	ch2	47965	7031	54996
Don	Don	ch2	55287	1715	57002
Don	Don	ch2	707669	18711	726380
