Acc	Acc	ch1	7	403949	403956
Acc	Acc	ch1	404077	176831	580908
Acc	Acc	ch1	580918	27269	608187
Acc	Acc	ch1	608202	3124	611326
Acc	Acc	ch1	611330	2213	613543
Acc	Acc	ch1	613566	3101	616667
Acc	Acc	ch1	616713	11390	628103
Acc	Acc	ch1	628113	5760	633873
Acc	Acc	ch1	634192	131288	765480
Acc	Acc	ch1	765489	569315	1334804
Acc	Acc	ch1	1334994	435044	1770038
Acc	Acc	ch1	1770233	174210	1944443
Acc	Acc	ch1	1944447	316551	2260998
Acc	Acc	ch1	2267840	25193	2293033
Acc	Acc	ch1	2293057	150382	2443439
Acc	Acc	ch1	2443455	287473	2730928
Acc	Acc	ch1	2731043	149554	2880597
Acc	Acc	ch1	2880602	134427	3015029
Acc	Acc	ch2	0	3321	3321
Acc	Acc	ch2	3359	216672	220031
Acc	Acc	ch2	220057	115638	335695
Acc	Acc	ch2	335709	101504	437213
Acc	Acc	ch2	446107	117847	563954
Acc	Acc	ch2	563992	268934	832926
Acc	Acc	ch2	832927	237388	1070315
Acc	Don	ch1	589656	8215	597871
Acc	Don	ch2	475258	9341	484599
Don	Acc	ch2	335709	101504	437213
Don	Don	ch1	589656	8215	597871
Don	Don	ch2	475258	9341	484599
