Acc	Acc	ch1	7	404009	404016
Acc	Acc	ch1	404023	200784	604807
Acc	Acc	ch1	604810	2434	607244
Acc	Acc	ch1	607261	9412	616673
Acc	Acc	ch1	616702	17149	633851
Acc	Acc	ch1	634192	131288	765480
Acc	Acc	ch1	765489	1004722	1770211
Acc	Acc	ch1	1770237	486048	2256285
Acc	Acc	ch1	2272568	458335	2730903
Acc	Acc	ch1	2731022	283995	3015017
Acc	Acc	ch2	0	220021	220021
Acc	Acc	ch2	220046	19136	239182
Acc	Acc	ch2	239307	391393	630700
Acc	Acc	ch2	630708	439607	1070315
Acc	Don	ch1	328864	2582	331446
Acc	Don	ch1	583566	18905	602471
Don	Don	ch1	328864	2582	331446
Don	Don	ch1	583566	18905	602471
