Acc	Acc	ch1	6	580895	580901
Acc	Acc	ch1	580925	23819	604744
Acc	Acc	ch1	604785	2172	606957
Acc	Acc	ch1	606959	9345	616304
Acc	Acc	ch1	616705	1415	618120
Acc	Acc	ch1	618139	15712	633851
Acc	Acc	ch1	634222	4688	638910
Acc	Acc	ch1	638931	87846	726777
Acc	Acc	ch1	726790	609780	1336570
Acc	Acc	ch1	1336608	406828	1743436
Acc	Acc	ch1	1743437	26631	1770068
Acc	Acc	ch1	1770242	196397	1966639
Acc	Acc	ch1	1966643	281969	2248612
Acc	Acc	ch1	2254191	556	2254747
Acc	Acc	ch1	2259915	701	2260616
Acc	Acc	ch1	2272424	20618	2293042
Acc	Acc	ch1	2293047	150381	2443428
Acc	Acc	ch1	2443442	287521	2730963
Acc	Acc	ch1	2731254	31793	2763047
Acc	Acc	ch1	2763062	251948	3015010
Acc	Acc	ch2	0	239185	239185
Acc	Acc	ch2	239240	391312	630552
Acc	Acc	ch2	630759	439552	1070311
Acc	Don	ch1	584041	14017	598058
Acc	Don	ch1	598215	12005	610220
Don	Acc	ch1	2259915	701	2260616
Don	Don	ch1	584041	14017	598058
Don	Don	ch1	598215	12005	610220
