LOG,FWD,chr2,1,10000,1,10002,1,0,1
LOG,REV,chr2,1,10000,-1,-1,-1,-1,-1
LOG,FWD,chr2,10001,20000,10002,20002,0,0,0
LOG,REV,chr2,10001,20000,-1,-1,-1,-1,-1
LOG,FWD,chr2,20001,30000,20002,30016,20,19,33
LOG,REV,chr2,20001,30000,-1,-1,-1,-1,-1
LOG,FWD,chr2,30001,40000,30016,40016,0,0,0
LOG,REV,chr2,30001,40000,-1,-1,-1,-1,-1
LOG,FWD,chr2,40001,50000,40016,50016,1,0,0
LOG,REV,chr2,40001,50000,-1,-1,-1,-1,-1
LOG,FWD,chr2,50001,60000,50016,60016,0,0,0
LOG,REV,chr2,50001,60000,-1,-1,-1,-1,-1
LOG,FWD,chr2,60001,70000,60016,70016,0,0,0
LOG,REV,chr2,60001,70000,-1,-1,-1,-1,-1
LOG,FWD,chr2,70001,80000,70016,80016,1,0,0
LOG,REV,chr2,70001,80000,-1,-1,-1,-1,-1
LOG,FWD,chr2,80001,90000,80016,90016,0,0,0
LOG,REV,chr2,80001,90000,-1,-1,-1,-1,-1
LOG,FWD,chr2,90001,100000,90016,100016,0,0,0
LOG,REV,chr2,90001,100000,-1,-1,-1,-1,-1
LOG,FWD,chr2,100001,110000,100016,110016,0,0,0
LOG,REV,chr2,100001,110000,-1,-1,-1,-1,-1
LOG,FWD,chr2,110001,120000,110016,120016,2,0,0
LOG,REV,chr2,110001,120000,-1,-1,-1,-1,-1
LOG,FWD,chr2,120001,130000,120016,130016,0,0,0
LOG,REV,chr2,120001,130000,-1,-1,-1,-1,-1
LOG,FWD,chr2,130001,140000,130016,140016,0,0,0
LOG,REV,chr2,130001,140000,-1,-1,-1,-1,-1
LOG,FWD,chr2,140001,150000,140016,150016,0,0,0
LOG,REV,chr2,140001,150000,-1,-1,-1,-1,-1
LOG,FWD,chr2,150001,160000,150016,160016,0,0,0
LOG,REV,chr2,150001,160000,-1,-1,-1,-1,-1
LOG,FWD,chr2,160001,170000,160016,170016,0,0,0
LOG,REV,chr2,160001,170000,-1,-1,-1,-1,-1
LOG,FWD,chr2,170001,180000,170016,180016,0,0,0
LOG,REV,chr2,170001,180000,-1,-1,-1,-1,-1
LOG,FWD,chr2,180001,190000,180016,190016,0,0,0
LOG,REV,chr2,180001,190000,-1,-1,-1,-1,-1
LOG,FWD,chr2,190001,200000,190016,200046,1,0,30
LOG,REV,chr2,190001,200000,-1,-1,-1,-1,-1
LOG,FWD,chr2,200001,210000,200046,210046,1,0,0
LOG,REV,chr2,200001,210000,-1,-1,-1,-1,-1
LOG,FWD,chr2,210001,220000,210046,220046,0,0,0
LOG,REV,chr2,210001,220000,-1,-1,-1,-1,-1
LOG,FWD,chr2,220001,230000,220046,230046,0,0,0
LOG,REV,chr2,220001,230000,-1,-1,-1,-1,-1
LOG,FWD,chr2,230001,240000,230046,240046,0,0,0
LOG,REV,chr2,230001,240000,-1,-1,-1,-1,-1
LOG,FWD,chr2,240001,250000,240046,250046,1,0,0
LOG,REV,chr2,240001,250000,-1,-1,-1,-1,-1
LOG,FWD,chr2,250001,260000,250046,260046,0,0,0
LOG,REV,chr2,250001,260000,-1,-1,-1,-1,-1
LOG,FWD,chr2,260001,270000,260046,270046,2,0,0
LOG,REV,chr2,260001,270000,-1,-1,-1,-1,-1
LOG,FWD,chr2,270001,280000,270046,280046,1,0,0
LOG,REV,chr2,270001,280000,-1,-1,-1,-1,-1
LOG,FWD,chr2,280001,290000,280046,290046,2,0,0
LOG,REV,chr2,280001,290000,-1,-1,-1,-1,-1
LOG,FWD,chr2,290001,300000,290046,300046,0,0,0
LOG,REV,chr2,290001,300000,-1,-1,-1,-1,-1
