LOG,FWD,chr1,1,10000,1,10006,173,24,29
LOG,REV,chr1,1,10000,-1,-1,-1,-1,-1
LOG,FWD,chr1,10001,20000,10006,19994,171,20,8
LOG,REV,chr1,10001,20000,-1,-1,-1,-1,-1
LOG,FWD,chr1,20001,30000,19994,30011,150,6,23
LOG,REV,chr1,20001,30000,-1,-1,-1,-1,-1
LOG,FWD,chr1,30001,40000,30011,40017,129,1,7
LOG,REV,chr1,30001,40000,-1,-1,-1,-1,-1
LOG,FWD,chr1,40001,50000,40017,50034,154,46,63
LOG,REV,chr1,40001,50000,2453828,2463899,1199,3453,3524
LOG,FWD,chr1,50001,60000,50034,60003,1610,4759,4728
LOG,REV,chr1,50001,60000,2798532,2808489,179,103,60
LOG,FWD,chr1,60001,70000,-1,-1,-1,-1,-1
LOG,REV,chr1,60001,70000,2788534,2798532,402,125,123
LOG,FWD,chr1,70001,80000,-1,-1,-1,-1,-1
LOG,REV,chr1,70001,80000,2778535,2788534,157,15,14
LOG,FWD,chr1,80001,90000,-1,-1,-1,-1,-1
LOG,REV,chr1,80001,90000,2768552,2778535,212,27,10
LOG,FWD,chr1,90001,100000,-1,-1,-1,-1,-1
LOG,REV,chr1,90001,100000,2758541,2768552,219,9,20
LOG,FWD,chr1,100001,110000,-1,-1,-1,-1,-1
LOG,REV,chr1,100001,110000,2748556,2758541,107,19,4
LOG,FWD,chr1,110001,120000,-1,-1,-1,-1,-1
LOG,REV,chr1,110001,120000,2738556,2748556,131,2,2
LOG,FWD,chr1,120001,130000,-1,-1,-1,-1,-1
LOG,REV,chr1,120001,130000,2728526,2738556,112,7,37
LOG,FWD,chr1,130001,140000,1099159,1109159,1829,5538,5538
LOG,REV,chr1,130001,140000,2718525,2728526,126,1,2
LOG,FWD,chr1,140001,150000,120579,130695,709,2050,2166
LOG,REV,chr1,140001,150000,2708520,2718525,182,155,160
LOG,FWD,chr1,150001,160000,491529,501273,1007,3329,3073
LOG,REV,chr1,150001,160000,2698569,2708520,116,185,136
LOG,FWD,chr1,160001,170000,-1,-1,-1,-1,-1
LOG,REV,chr1,160001,170000,2688558,2698569,107,1,12
LOG,FWD,chr1,170001,180000,-1,-1,-1,-1,-1
LOG,REV,chr1,170001,180000,2678561,2688558,125,52,49
LOG,FWD,chr1,180001,190000,-1,-1,-1,-1,-1
LOG,REV,chr1,180001,190000,2668564,2678561,197,21,18
LOG,FWD,chr1,190001,200000,-1,-1,-1,-1,-1
LOG,REV,chr1,190001,200000,2658741,2668567,298,261,87
LOG,FWD,chr1,200001,210000,-1,-1,-1,-1,-1
LOG,REV,chr1,200001,210000,2648743,2658741,187,27,25
LOG,FWD,chr1,210001,220000,-1,-1,-1,-1,-1
LOG,REV,chr1,210001,220000,2638750,2648743,140,9,2
LOG,FWD,chr1,220001,230000,-1,-1,-1,-1,-1
LOG,REV,chr1,220001,230000,2628759,2638750,212,35,26
LOG,FWD,chr1,230001,240000,-1,-1,-1,-1,-1
LOG,REV,chr1,230001,240000,2618759,2628759,174,19,19
LOG,FWD,chr1,240001,250000,-1,-1,-1,-1,-1
LOG,REV,chr1,240001,250000,2608761,2618759,103,11,9
LOG,FWD,chr1,250001,260000,-1,-1,-1,-1,-1
LOG,REV,chr1,250001,260000,2602188,2612190,779,1869,1871
LOG,FWD,chr1,260001,270000,-1,-1,-1,-1,-1
LOG,REV,chr1,260001,270000,2592188,2602188,153,1,1
LOG,FWD,chr1,270001,280000,-1,-1,-1,-1,-1
LOG,REV,chr1,270001,280000,2582185,2592188,249,13,16
LOG,FWD,chr1,280001,290000,-1,-1,-1,-1,-1
LOG,REV,chr1,280001,290000,2572185,2582185,103,0,0
LOG,FWD,chr1,290001,300000,-1,-1,-1,-1,-1
LOG,REV,chr1,290001,300000,2562185,2572185,175,3,3
LOG,FWD,chr1,300001,310000,-1,-1,-1,-1,-1
LOG,REV,chr1,300001,310000,2552185,2562185,267,10,10
LOG,FWD,chr1,310001,320000,-1,-1,-1,-1,-1
LOG,REV,chr1,310001,320000,2542185,2552185,109,2,2
LOG,FWD,chr1,320001,330000,-1,-1,-1,-1,-1
LOG,REV,chr1,320001,330000,2532184,2542185,59,21,22
LOG,FWD,chr1,330001,340000,-1,-1,-1,-1,-1
LOG,REV,chr1,330001,340000,2522268,2532184,85,87,3
LOG,FWD,chr1,340001,350000,-1,-1,-1,-1,-1
