LOG,FWD,chr1,1,10000,1,10006,236,231,236
LOG,REV,chr1,1,10000,-1,-1,-1,-1,-1
LOG,FWD,chr1,10001,20000,10006,19994,355,770,758
LOG,REV,chr1,10001,20000,-1,-1,-1,-1,-1
LOG,FWD,chr1,20001,30000,19994,30011,150,6,23
LOG,REV,chr1,20001,30000,-1,-1,-1,-1,-1
LOG,FWD,chr1,30001,40000,30011,40017,162,103,109
LOG,REV,chr1,30001,40000,-1,-1,-1,-1,-1
LOG,FWD,chr1,40001,50000,40017,50034,183,139,156
LOG,REV,chr1,40001,50000,2453828,2463899,1199,3453,3524
LOG,FWD,chr1,50001,60000,494280,504280,1641,4839,4839
LOG,REV,chr1,50001,60000,2798532,2808489,271,348,305
LOG,FWD,chr1,60001,70000,-1,-1,-1,-1,-1
LOG,REV,chr1,60001,70000,2788534,2798532,577,905,903
LOG,FWD,chr1,70001,80000,-1,-1,-1,-1,-1
LOG,REV,chr1,70001,80000,2778535,2788534,157,15,14
LOG,FWD,chr1,80001,90000,-1,-1,-1,-1,-1
LOG,REV,chr1,80001,90000,2768552,2778534,282,231,213
LOG,FWD,chr1,90001,100000,-1,-1,-1,-1,-1
LOG,REV,chr1,90001,100000,2758541,2768552,350,481,492
LOG,FWD,chr1,100001,110000,-1,-1,-1,-1,-1
LOG,REV,chr1,100001,110000,2748556,2758541,126,117,102
LOG,FWD,chr1,110001,120000,-1,-1,-1,-1,-1
LOG,REV,chr1,110001,120000,2738556,2748556,131,2,2
LOG,FWD,chr1,120001,130000,-1,-1,-1,-1,-1
LOG,REV,chr1,120001,130000,2728526,2738556,117,21,51
LOG,FWD,chr1,130001,140000,1099159,1109159,1829,5538,5538
LOG,REV,chr1,130001,140000,2718525,2728526,141,46,47
LOG,FWD,chr1,140001,150000,486938,496957,953,2729,2748
LOG,REV,chr1,140001,150000,2708520,2718525,201,5688,227
LOG,FWD,chr1,150001,160000,125151,140695,1096,3203,8747
LOG,REV,chr1,150001,160000,2698569,2713986,150,499,5916
LOG,FWD,chr1,160001,170000,-1,-1,-1,-1,-1
LOG,REV,chr1,160001,170000,2688558,2698569,107,1,12
LOG,FWD,chr1,170001,180000,-1,-1,-1,-1,-1
LOG,REV,chr1,170001,180000,2678561,2688558,125,52,49
LOG,FWD,chr1,180001,190000,-1,-1,-1,-1,-1
LOG,REV,chr1,180001,190000,2668564,2678561,197,21,18
LOG,FWD,chr1,190001,200000,-1,-1,-1,-1,-1
LOG,REV,chr1,190001,200000,2658741,2668567,505,1029,855
LOG,FWD,chr1,200001,210000,-1,-1,-1,-1,-1
LOG,REV,chr1,200001,210000,2648743,2658741,408,801,799
LOG,FWD,chr1,210001,220000,-1,-1,-1,-1,-1
LOG,REV,chr1,210001,220000,2638750,2648743,140,9,2
LOG,FWD,chr1,220001,230000,-1,-1,-1,-1,-1
LOG,REV,chr1,220001,230000,2628759,2638750,292,317,308
LOG,FWD,chr1,230001,240000,-1,-1,-1,-1,-1
LOG,REV,chr1,230001,240000,2618759,2628759,174,19,19
LOG,FWD,chr1,240001,250000,-1,-1,-1,-1,-1
LOG,REV,chr1,240001,250000,2608761,2618759,171,265,263
LOG,FWD,chr1,250001,260000,-1,-1,-1,-1,-1
LOG,REV,chr1,250001,260000,2602188,2612190,779,1869,1871
LOG,FWD,chr1,260001,270000,-1,-1,-1,-1,-1
LOG,REV,chr1,260001,270000,2592188,2602188,153,1,1
LOG,FWD,chr1,270001,280000,-1,-1,-1,-1,-1
LOG,REV,chr1,270001,280000,2582185,2592188,462,733,736
LOG,FWD,chr1,280001,290000,-1,-1,-1,-1,-1
LOG,REV,chr1,280001,290000,2572185,2582185,103,0,0
LOG,FWD,chr1,290001,300000,-1,-1,-1,-1,-1
LOG,REV,chr1,290001,300000,2562185,2572185,175,3,3
LOG,FWD,chr1,300001,310000,-1,-1,-1,-1,-1
LOG,REV,chr1,300001,310000,2552185,2562185,267,10,10
LOG,FWD,chr1,310001,320000,-1,-1,-1,-1,-1
LOG,REV,chr1,310001,320000,2542185,2552185,109,2,2
LOG,FWD,chr1,320001,330000,-1,-1,-1,-1,-1
LOG,REV,chr1,320001,330000,2532184,2542185,139,340,341
LOG,FWD,chr1,330001,340000,-1,-1,-1,-1,-1
LOG,REV,chr1,330001,340000,2522268,2532184,126,230,146
LOG,FWD,chr1,340001,350000,-1,-1,-1,-1,-1
LOG,REV,chr1,340001,350000,2512266,2522267,257,413,414
LOG,FWD,chr1,350001,360000,-1,-1,-1,-1,-1
LOG,REV,chr1,350001,360000,2502265,2512266,129,86,87
LOG,FWD,chr1,360001,370000,-1,-1,-1,-1,-1
LOG,REV,chr1,360001,370000,2492267,2502265,351,581,579
LOG,FWD,chr1,370001,380000,-1,-1,-1,-1,-1
LOG,REV,chr1,370001,380000,2482267,2492267,76,2,2
LOG,FWD,chr1,380001,390000,-1,-1,-1,-1,-1
LOG,REV,chr1,380001,390000,2472267,2482267,188,5,5
LOG,FWD,chr1,390001,400000,-1,-1,-1,-1,-1
LOG,REV,chr1,390001,400000,2462267,2472267,330,17,17
LOG,FWD,chr1,400001,410000,-1,-1,-1,-1,-1
LOG,REV,chr1,400001,410000,2452262,2462267,81,2,7
LOG,FWD,chr1,410001,420000,-1,-1,-1,-1,-1
LOG,REV,chr1,410001,420000,2442261,2452262,126,9,10
LOG,FWD,chr1,420001,430000,-1,-1,-1,-1,-1
LOG,REV,chr1,420001,430000,2432882,2442260,367,889,267
LOG,FWD,chr1,430001,440000,-1,-1,-1,-1,-1
LOG,REV,chr1,430001,440000,2422883,2432882,93,3,2
LOG,FWD,chr1,440001,450000,-1,-1,-1,-1,-1
LOG,REV,chr1,440001,450000,2412890,2422883,305,298,291
LOG,FWD,chr1,450001,460000,-1,-1,-1,-1,-1
LOG,REV,chr1,450001,460000,2402890,2412890,87,1,1
LOG,FWD,chr1,460001,470000,-1,-1,-1,-1,-1
LOG,REV,chr1,460001,470000,2392869,2402890,450,907,928
LOG,FWD,chr1,470001,480000,-1,-1,-1,-1,-1
LOG,REV,chr1,470001,480000,2382863,2392869,178,99,105
LOG,FWD,chr1,480001,490000,-1,-1,-1,-1,-1
LOG,REV,chr1,480001,490000,2372850,2382863,845,2223,2236
LOG,FWD,chr1,490001,500000,-1,-1,-1,-1,-1
LOG,REV,chr1,490001,500000,2360691,2372727,965,2466,4502
LOG,FWD,chr1,500001,510000,-1,-1,-1,-1,-1
LOG,REV,chr1,500001,510000,2350685,2360691,187,48,54
LOG,FWD,chr1,510001,520000,-1,-1,-1,-1,-1
LOG,REV,chr1,510001,520000,2340685,2350685,105,1,1
LOG,FWD,chr1,520001,530000,-1,-1,-1,-1,-1
LOG,REV,chr1,520001,530000,2330682,2340685,171,44,47
LOG,FWD,chr1,530001,540000,-1,-1,-1,-1,-1
LOG,REV,chr1,530001,540000,2317991,2328007,610,1405,1421
LOG,FWD,chr1,540001,550000,-1,-1,-1,-1,-1
LOG,REV,chr1,540001,550000,2307991,2317991,160,2,2
LOG,FWD,chr1,550001,560000,-1,-1,-1,-1,-1
LOG,REV,chr1,550001,560000,2297993,2307991,124,7,5
LOG,FWD,chr1,560001,570000,-1,-1,-1,-1,-1
LOG,REV,chr1,560001,570000,2287994,2297993,198,114,113
LOG,FWD,chr1,570001,580000,-1,-1,-1,-1,-1
LOG,REV,chr1,570001,580000,2277996,2287993,611,907,904
LOG,FWD,chr1,580001,590000,-1,-1,-1,-1,-1
LOG,REV,chr1,580001,590000,2267996,2277996,100,2,2
LOG,FWD,chr1,590001,600000,-1,-1,-1,-1,-1
LOG,REV,chr1,590001,600000,2257869,2267996,344,379,506
LOG,FWD,chr1,600001,610000,-1,-1,-1,-1,-1
LOG,REV,chr1,600001,610000,2247914,2257869,310,206,161
LOG,FWD,chr1,610001,620000,-1,-1,-1,-1,-1
LOG,REV,chr1,610001,620000,2237916,2247914,308,138,136
LOG,FWD,chr1,620001,630000,-1,-1,-1,-1,-1
LOG,REV,chr1,620001,630000,2227928,2237916,274,396,384
LOG,FWD,chr1,630001,640000,-1,-1,-1,-1,-1
LOG,REV,chr1,630001,640000,2217929,2227928,74,1,0
LOG,FWD,chr1,640001,650000,-1,-1,-1,-1,-1
LOG,REV,chr1,640001,650000,2207925,2217929,161,49,53
LOG,FWD,chr1,650001,660000,-1,-1,-1,-1,-1
LOG,REV,chr1,650001,660000,2197801,2207925,303,602,726
LOG,FWD,chr1,660001,670000,-1,-1,-1,-1,-1
LOG,REV,chr1,660001,670000,2187801,2197801,105,1,1
LOG,FWD,chr1,670001,680000,-1,-1,-1,-1,-1
LOG,REV,chr1,670001,680000,2177801,2187801,116,4,4
LOG,FWD,chr1,680001,690000,-1,-1,-1,-1,-1
LOG,REV,chr1,680001,690000,2167802,2177801,143,2,1
LOG,FWD,chr1,690001,700000,-1,-1,-1,-1,-1
LOG,REV,chr1,690001,700000,2157804,2167802,81,4,2
LOG,FWD,chr1,700001,710000,-1,-1,-1,-1,-1
LOG,REV,chr1,700001,710000,2147802,2157804,177,87,89
LOG,FWD,chr1,710001,720000,-1,-1,-1,-1,-1
LOG,REV,chr1,710001,720000,2137799,2147802,249,132,135
LOG,FWD,chr1,720001,730000,-1,-1,-1,-1,-1
LOG,REV,chr1,720001,730000,2127802,2137799,208,153,150
LOG,FWD,chr1,730001,740000,-1,-1,-1,-1,-1
LOG,REV,chr1,730001,740000,2117799,2127802,115,142,145
LOG,FWD,chr1,740001,750000,-1,-1,-1,-1,-1
LOG,REV,chr1,740001,750000,2107802,2117799,139,124,121
LOG,FWD,chr1,750001,760000,-1,-1,-1,-1,-1
LOG,REV,chr1,750001,760000,2097802,2107802,209,12,12
LOG,FWD,chr1,760001,770000,-1,-1,-1,-1,-1
LOG,REV,chr1,760001,770000,2087631,2097802,107,33,204
LOG,FWD,chr1,770001,780000,-1,-1,-1,-1,-1
LOG,REV,chr1,770001,780000,2077632,2087631,132,62,61
LOG,FWD,chr1,780001,790000,-1,-1,-1,-1,-1
LOG,REV,chr1,780001,790000,2067631,2077632,112,59,60
LOG,FWD,chr1,790001,800000,-1,-1,-1,-1,-1
LOG,REV,chr1,790001,800000,2057630,2067630,160,127,127
LOG,FWD,chr1,800001,810000,-1,-1,-1,-1,-1
LOG,REV,chr1,800001,810000,2047629,2057630,228,220,221
LOG,FWD,chr1,810001,820000,-1,-1,-1,-1,-1
LOG,REV,chr1,810001,820000,2037651,2047634,176,70,53
LOG,FWD,chr1,820001,830000,-1,-1,-1,-1,-1
LOG,REV,chr1,820001,830000,2027651,2037651,114,3,3
LOG,FWD,chr1,830001,840000,-1,-1,-1,-1,-1
LOG,REV,chr1,830001,840000,2017651,2027651,106,0,0
LOG,FWD,chr1,840001,850000,-1,-1,-1,-1,-1
LOG,REV,chr1,840001,850000,2007651,2017651,131,2,2
LOG,FWD,chr1,850001,860000,-1,-1,-1,-1,-1
LOG,REV,chr1,850001,860000,1997651,2007651,98,3,3
LOG,FWD,chr1,860001,870000,-1,-1,-1,-1,-1
LOG,REV,chr1,860001,870000,1987675,1997651,117,64,40
LOG,FWD,chr1,870001,880000,-1,-1,-1,-1,-1
LOG,REV,chr1,870001,880000,1977666,1987675,111,5,14
LOG,FWD,chr1,880001,890000,2978061,2988061,1865,5576,5576
LOG,REV,chr1,880001,890000,1967669,1977666,96,60,57
LOG,FWD,chr1,890001,900000,-1,-1,-1,-1,-1
LOG,REV,chr1,890001,900000,1957675,1967669,100,42,36
LOG,FWD,chr1,900001,910000,-1,-1,-1,-1,-1
LOG,REV,chr1,900001,910000,1947682,1957675,105,46,39
LOG,FWD,chr1,910001,920000,-1,-1,-1,-1,-1
LOG,REV,chr1,910001,920000,1937681,1947682,90,1,2
LOG,FWD,chr1,920001,930000,-1,-1,-1,-1,-1
LOG,REV,chr1,920001,930000,1927679,1937681,91,0,2
LOG,FWD,chr1,930001,940000,-1,-1,-1,-1,-1
LOG,REV,chr1,930001,940000,1917679,1927679,207,7,7
LOG,FWD,chr1,940001,950000,-1,-1,-1,-1,-1
