LOG,FWD,chr2,1,10000,1070018,1080017,1,1,0
LOG,REV,chr2,1,10000,-1,-1,-1,-1,-1
LOG,FWD,chr2,10001,20000,7702,17703,1,0,1
LOG,REV,chr2,10001,20000,-1,-1,-1,-1,-1
LOG,FWD,chr2,20001,30000,17703,27689,20,50,36
LOG,REV,chr2,20001,30000,-1,-1,-1,-1,-1
LOG,FWD,chr2,30001,40000,27689,37689,0,0,0
LOG,REV,chr2,30001,40000,-1,-1,-1,-1,-1
LOG,FWD,chr2,40001,50000,37689,47689,0,0,0
LOG,REV,chr2,40001,50000,-1,-1,-1,-1,-1
LOG,FWD,chr2,50001,60000,47689,57689,2,1,1
LOG,REV,chr2,50001,60000,-1,-1,-1,-1,-1
LOG,FWD,chr2,60001,70000,57689,67689,0,0,0
LOG,REV,chr2,60001,70000,-1,-1,-1,-1,-1
LOG,FWD,chr2,70001,80000,67689,77689,0,0,0
LOG,REV,chr2,70001,80000,-1,-1,-1,-1,-1
LOG,FWD,chr2,80001,90000,77689,87689,1,0,0
LOG,REV,chr2,80001,90000,-1,-1,-1,-1,-1
LOG,FWD,chr2,90001,100000,87689,97690,1,0,1
LOG,REV,chr2,90001,100000,-1,-1,-1,-1,-1
LOG,FWD,chr2,100001,110000,97690,107690,0,0,0
LOG,REV,chr2,100001,110000,-1,-1,-1,-1,-1
LOG,FWD,chr2,110001,120000,107690,117690,0,0,0
LOG,REV,chr2,110001,120000,-1,-1,-1,-1,-1
LOG,FWD,chr2,120001,130000,117690,127690,0,0,0
LOG,REV,chr2,120001,130000,-1,-1,-1,-1,-1
LOG,FWD,chr2,130001,140000,127690,137690,0,0,0
LOG,REV,chr2,130001,140000,-1,-1,-1,-1,-1
LOG,FWD,chr2,140001,150000,137690,147691,1,0,1
LOG,REV,chr2,140001,150000,-1,-1,-1,-1,-1
LOG,FWD,chr2,150001,160000,147691,157691,1,0,0
LOG,REV,chr2,150001,160000,-1,-1,-1,-1,-1
LOG,FWD,chr2,160001,170000,157691,167691,1,0,0
LOG,REV,chr2,160001,170000,-1,-1,-1,-1,-1
LOG,FWD,chr2,170001,180000,167691,177691,0,0,0
LOG,REV,chr2,170001,180000,-1,-1,-1,-1,-1
LOG,FWD,chr2,180001,190000,177691,187693,5,2,4
LOG,REV,chr2,180001,190000,-1,-1,-1,-1,-1
LOG,FWD,chr2,190001,200000,187693,197693,0,0,0
LOG,REV,chr2,190001,200000,-1,-1,-1,-1,-1
LOG,FWD,chr2,200001,210000,197693,207693,0,0,0
LOG,REV,chr2,200001,210000,-1,-1,-1,-1,-1
LOG,FWD,chr2,210001,220000,207693,217693,0,0,0
LOG,REV,chr2,210001,220000,-1,-1,-1,-1,-1
LOG,FWD,chr2,220001,230000,217693,227693,0,0,0
LOG,REV,chr2,220001,230000,-1,-1,-1,-1,-1
LOG,FWD,chr2,230001,240000,227693,237693,0,0,0
LOG,REV,chr2,230001,240000,-1,-1,-1,-1,-1
LOG,FWD,chr2,240001,250000,237693,247693,0,0,0
LOG,REV,chr2,240001,250000,-1,-1,-1,-1,-1
LOG,FWD,chr2,250001,260000,247693,257692,1,1,0
LOG,REV,chr2,250001,260000,-1,-1,-1,-1,-1
LOG,FWD,chr2,260001,270000,257692,267692,0,0,0
LOG,REV,chr2,260001,270000,-1,-1,-1,-1,-1
LOG,FWD,chr2,270001,280000,267692,277694,2,0,2
LOG,REV,chr2,270001,280000,-1,-1,-1,-1,-1
LOG,FWD,chr2,280001,290000,277694,287693,1,1,0
LOG,REV,chr2,280001,290000,-1,-1,-1,-1,-1
LOG,FWD,chr2,290001,300000,287693,297692,1,1,0
LOG,REV,chr2,290001,300000,-1,-1,-1,-1,-1
LOG,FWD,chr2,300001,310000,297692,307694,6,13,15
LOG,REV,chr2,300001,310000,-1,-1,-1,-1,-1
LOG,FWD,chr2,310001,320000,307694,317694,0,0,0
LOG,REV,chr2,310001,320000,-1,-1,-1,-1,-1
LOG,FWD,chr2,320001,330000,317694,327694,0,0,0
LOG,REV,chr2,320001,330000,-1,-1,-1,-1,-1
LOG,FWD,chr2,330001,340000,327694,337694,0,0,0
LOG,REV,chr2,330001,340000,-1,-1,-1,-1,-1
