Acc	Acc	ch1	9	251199	251208
Acc	Acc	ch1	251238	152783	404021
Acc	Acc	ch1	404049	176800	580849
Acc	Acc	ch1	580860	13832	594692
Acc	Acc	ch1	594725	9997	604722
Acc	Acc	ch1	604798	2383	607181
Acc	Acc	ch1	607251	931	608182
Acc	Acc	ch1	608502	2805	611307
Acc	Acc	ch1	611337	677	612014
Acc	Acc	ch1	612022	4230	616252
Acc	Acc	ch1	616712	6085	622797
Acc	Acc	ch1	622851	750	623601
Acc	Acc	ch1	623679	4273	627952
Acc	Acc	ch1	627984	3554	631538
Acc	Acc	ch1	631550	2299	633849
Acc	Acc	ch1	634178	4765	638943
Acc	Acc	ch1	638963	87761	726724
Acc	Acc	ch1	726954	38521	765475
Acc	Acc	ch1	765507	16372	781879
Acc	Acc	ch1	781912	180638	962550
Acc	Acc	ch1	962559	261919	1224478
Acc	Acc	ch1	1224492	72116	1296608
Acc	Acc	ch1	1296741	39709	1336450
Acc	Acc	ch1	1336582	392023	1728605
Acc	Acc	ch1	1728615	41419	1770034
Acc	Acc	ch1	1770228	196383	1966611
Acc	Acc	ch1	1966649	243234	2209883
Acc	Acc	ch1	2209901	103655	2313556
Acc	Acc	ch1	2313558	13873	2327431
Acc	Acc	ch1	2327616	115813	2443429
Acc	Acc	ch1	2443463	287456	2730919
Acc	Acc	ch1	2731254	148786	2880040
Acc	Acc	ch1	2880055	2128	2882183
Acc	Acc	ch1	2882212	19286	2901498
Acc	Acc	ch1	2901518	59476	2960994
Acc	Acc	ch1	2961074	53923	3014997
Acc	Acc	ch2	0	3303	3303
Acc	Acc	ch2	3324	216721	220045
Acc	Acc	ch2	220123	19086	239209
Acc	Acc	ch2	239242	30295	269537
Acc	Acc	ch2	269562	66121	335683
Acc	Acc	ch2	335712	294979	630691
Acc	Acc	ch2	630726	30806	661532
Acc	Acc	ch2	670587	10073	680660
Acc	Acc	ch2	707708	125075	832783
Acc	Acc	ch2	832788	237527	1070315
Acc	Don	ch2	693701	9686	703387
Acc	Don	ch2	710796	27640	738436
Don	Don	ch2	693701	9686	703387
Don	Don	ch2	710796	27640	738436
