Acc	Acc	ch1	5	251227	251232
Acc	Acc	ch1	251233	152803	404036
Acc	Acc	ch1	404063	176801	580864
Acc	Acc	ch1	580911	22166	603077
Acc	Acc	ch1	603112	592	603704
Acc	Acc	ch1	603723	1006	604729
Acc	Acc	ch1	604797	3390	608187
Acc	Acc	ch1	608204	21761	629965
Acc	Acc	ch1	629966	3885	633851
Acc	Acc	ch1	634226	92551	726777
Acc	Acc	ch1	726778	38707	765485
Acc	Acc	ch1	765489	16397	781886
Acc	Acc	ch1	781910	116676	898586
Acc	Acc	ch1	958543	33049	991592
Acc	Acc	ch1	991597	14394	1005991
Acc	Acc	ch1	1008642	28725	1037367
Acc	Acc	ch1	1050500	173971	1224471
Acc	Acc	ch1	1224480	110318	1334798
Acc	Acc	ch1	1334824	1579	1336403
Acc	Acc	ch1	1336522	24168	1360690
Acc	Acc	ch1	1360691	409366	1770057
Acc	Acc	ch1	1770059	10778	1780837
Acc	Acc	ch1	1780880	163563	1944443
Acc	Acc	ch1	1944451	22167	1966618
Acc	Acc	ch1	1966656	199252	2165908
Acc	Acc	ch1	2167889	3386	2171275
Acc	Acc	ch1	2188807	3034	2191841
Acc	Acc	ch1	2226258	66788	2293046
Acc	Acc	ch1	2293049	13747	2306796
Acc	Acc	ch1	2306813	136608	2443421
Acc	Acc	ch1	2443445	287560	2731005
Acc	Acc	ch1	2731026	283977	3015003
Acc	Acc	ch2	0	17319	17319
Acc	Acc	ch2	52550	167471	220021
Acc	Acc	ch2	220057	19172	239229
Acc	Acc	ch2	239294	96394	335688
Acc	Acc	ch2	335714	295018	630732
Acc	Acc	ch2	630979	57291	688270
Acc	Acc	ch2	731939	57327	789266
Acc	Acc	ch2	795310	275003	1070313
Acc	Don	ch1	630593	36273	666866
Acc	Don	ch1	668594	18289	686883
Acc	Don	ch1	689303	3007	692310
Acc	Don	ch1	1767756	13759	1781515
Acc	Don	ch1	1809499	3493	1812992
Acc	Don	ch1	1859290	60931	1920221
Acc	Don	ch2	17109	36505	53614
Acc	Don	ch2	718501	44240	762741
Acc	Don	ch2	815310	6766	822076
Don	Acc	ch2	795310	275003	1070313
Don	Don	ch1	630593	36273	666866
Don	Don	ch1	668594	18289	686883
Don	Don	ch1	689303	3007	692310
Don	Don	ch1	1767756	13759	1781515
Don	Don	ch1	1809499	3493	1812992
Don	Don	ch1	1859290	60931	1920221
Don	Don	ch2	17109	36505	53614
Don	Don	ch2	718501	44240	762741
Don	Don	ch2	815310	6766	822076
