Acc	Acc	ch1	16	403994	404010
Acc	Acc	ch1	404021	176878	580899
Acc	Acc	ch1	580918	22088	603006
Acc	Acc	ch1	603028	1689	604717
Acc	Acc	ch1	604730	2911	607641
Acc	Acc	ch1	607669	518	608187
Acc	Acc	ch1	608773	3216	611989
Acc	Acc	ch1	612031	4220	616251
Acc	Acc	ch1	616716	6096	622812
Acc	Acc	ch1	622864	5149	628013
Acc	Acc	ch1	628424	1465	629889
Acc	Acc	ch1	630063	1248	631311
Acc	Acc	ch1	631312	1395	632707
Acc	Acc	ch1	632754	1097	633851
Acc	Acc	ch1	634222	4707	638929
Acc	Acc	ch1	638939	79973	718912
Acc	Acc	ch1	718914	945	719859
Acc	Acc	ch1	720134	6648	726782
Acc	Acc	ch1	726822	199756	926578
Acc	Acc	ch1	926599	35953	962552
Acc	Acc	ch1	962554	261898	1224452
Acc	Acc	ch1	1224708	21109	1245817
Acc	Acc	ch1	1245854	90611	1336465
Acc	Acc	ch1	1336581	24102	1360683
Acc	Acc	ch1	1360704	409332	1770036
Acc	Acc	ch1	1770219	10642	1780861
Acc	Acc	ch1	1780868	185730	1966598
Acc	Acc	ch1	1966600	2497	1969097
Acc	Acc	ch1	1969175	323856	2293031
Acc	Acc	ch1	2293072	34518	2327590
Acc	Acc	ch1	2327654	115762	2443416
Acc	Acc	ch1	2443479	287365	2730844
Acc	Acc	ch1	2731068	31979	2763047
Acc	Acc	ch1	2763076	117380	2880456
Acc	Acc	ch1	2880572	11311	2891883
Acc	Acc	ch1	2891909	58330	2950239
Acc	Acc	ch1	2950245	10789	2961034
Acc	Acc	ch1	2961069	53950	3015019
Acc	Acc	ch2	0	220013	220013
Acc	Acc	ch2	220084	19092	239176
Acc	Acc	ch2	239310	66903	306213
Acc	Acc	ch2	306237	29460	335697
Acc	Acc	ch2	335723	42284	378007
Acc	Acc	ch2	378008	185839	563847
Acc	Acc	ch2	563890	806	564696
Acc	Acc	ch2	565205	65471	630676
Acc	Acc	ch2	631013	23461	654474
Acc	Acc	ch2	740080	2054	742134
Acc	Acc	ch2	743600	84214	827814
Acc	Acc	ch2	827815	242500	1070315
Acc	Don	ch2	686644	79779	766423
Acc	Don	ch2	767422	2392	769814
Don	Acc	ch2	631013	23461	654474
Don	Don	ch2	686644	79779	766423
Don	Don	ch2	767422	2392	769814
