Acc	Acc	ch1	9	403948	403957
Acc	Acc	ch1	404001	196904	600905
Acc	Acc	ch1	600924	3825	604749
Acc	Acc	ch1	604791	3396	608187
Acc	Acc	ch1	608213	2299	610512
Acc	Acc	ch1	610513	1035	611548
Acc	Acc	ch1	611777	4551	616328
Acc	Acc	ch1	616697	6092	622789
Acc	Acc	ch1	622814	5204	628018
Acc	Acc	ch1	628030	3244	631274
Acc	Acc	ch1	631306	2814	634120
Acc	Acc	ch1	634252	4686	638938
Acc	Acc	ch1	638939	87976	726915
Acc	Acc	ch1	726927	257894	984821
Acc	Acc	ch1	984870	349939	1334809
Acc	Acc	ch1	1334998	1572	1336570
Acc	Acc	ch1	1336625	196181	1532806
Acc	Acc	ch1	1533830	194551	1728381
Acc	Acc	ch1	1728390	41662	1770052
Acc	Acc	ch1	1770138	10707	1780845
Acc	Acc	ch1	1780868	476180	2257048
Acc	Acc	ch1	2260023	581	2260604
Acc	Acc	ch1	2267673	25383	2293056
Acc	Acc	ch1	2293067	33440	2326507
Acc	Acc	ch1	2326514	1076	2327590
Acc	Acc	ch1	2327621	115803	2443424
Acc	Acc	ch1	2443479	287420	2730899
Acc	Acc	ch1	2731075	140038	2871113
Acc	Acc	ch1	2871119	1850	2872969
Acc	Acc	ch1	2872986	142017	3015003
Acc	Acc	ch2	0	220020	220020
Acc	Acc	ch2	220144	19045	239189
Acc	Acc	ch2	239278	96400	335678
Acc	Acc	ch2	335737	294947	630684
Acc	Acc	ch2	630716	439599	1070315
Acc	Don	ch1	589983	8075	598058
Acc	Don	ch1	598095	3749	601844
Acc	Don	ch1	1336137	2199	1338336
Don	Acc	ch1	2260023	581	2260604
Don	Don	ch1	589983	8075	598058
Don	Don	ch1	598095	3749	601844
Don	Don	ch1	1336137	2199	1338336
