Acc	Acc	ch1	9	403947	403956
Acc	Acc	ch1	404055	176827	580882
Acc	Acc	ch1	580918	13743	594661
Acc	Acc	ch1	594727	9990	604717
Acc	Acc	ch1	604757	3430	608187
Acc	Acc	ch1	608191	3220	611411
Acc	Acc	ch1	611434	555	611989
Acc	Acc	ch1	612017	4285	616302
Acc	Acc	ch1	616371	6421	622792
Acc	Acc	ch1	622795	1415	624210
Acc	Acc	ch1	624220	3623	627843
Acc	Acc	ch1	627844	3420	631264
Acc	Acc	ch1	631314	2804	634118
Acc	Acc	ch1	634244	4715	638959
Acc	Acc	ch1	638963	81151	720114
Acc	Acc	ch1	720120	6629	726749
Acc	Acc	ch1	727090	38375	765465
Acc	Acc	ch1	765499	161062	926561
Acc	Acc	ch1	926585	319233	1245818
Acc	Acc	ch1	1245865	90320	1336185
Acc	Acc	ch1	1336649	433396	1770045
Acc	Acc	ch1	1770214	10631	1780845
Acc	Acc	ch1	1780880	163554	1944434
Acc	Acc	ch1	1944486	271123	2215609
Acc	Acc	ch1	2230242	32088	2262330
Acc	Acc	ch1	2272572	20466	2293038
Acc	Acc	ch1	2293073	20493	2313566
Acc	Acc	ch1	2313572	13928	2327500
Acc	Acc	ch1	2327646	115826	2443472
Acc	Acc	ch1	2443474	287523	2730997
Acc	Acc	ch1	2731058	151057	2882115
Acc	Acc	ch1	2882129	19305	2901434
Acc	Acc	ch1	2901518	59475	2960993
Acc	Acc	ch1	2961049	53961	3015010
Acc	Acc	ch2	0	3303	3303
Acc	Acc	ch2	3312	101259	104571
Acc	Acc	ch2	104629	115384	220013
Acc	Acc	ch2	220116	19066	239182
Acc	Acc	ch2	239283	96413	335696
Acc	Acc	ch2	335722	42391	378113
Acc	Acc	ch2	378136	130362	508498
Acc	Acc	ch2	508516	56406	564922
Acc	Acc	ch2	564930	1263	566193
Acc	Acc	ch2	566261	64447	630708
Acc	Acc	ch2	630803	201973	832776
Acc	Acc	ch2	832824	11805	844629
Acc	Acc	ch2	844630	150390	995020
Acc	Acc	ch2	995029	75283	1070312
Acc	Don	ch1	584040	12714	596754
Acc	Don	ch1	627848	15508	643356
Don	Don	ch1	584040	12714	596754
Don	Don	ch1	627848	15508	643356
