Acc	Acc	ch1	6	404004	404010
Acc	Acc	ch1	404012	190680	594692
Acc	Acc	ch1	594733	10022	604755
Acc	Acc	ch1	604872	2310	607182
Acc	Acc	ch1	607275	4030	611305
Acc	Acc	ch1	611325	5003	616328
Acc	Acc	ch1	616658	6140	622798
Acc	Acc	ch1	622873	9791	632664
Acc	Acc	ch1	632727	1383	634110
Acc	Acc	ch1	634192	92562	726754
Acc	Acc	ch1	726958	140406	867364
Acc	Acc	ch1	867426	59135	926561
Acc	Acc	ch1	926573	410004	1336577
Acc	Acc	ch1	1336584	406837	1743421
Acc	Acc	ch1	1743425	26627	1770052
Acc	Acc	ch1	1770219	10650	1780869
Acc	Acc	ch1	1780880	548004	2328884
Acc	Acc	ch1	2328892	114529	2443421
Acc	Acc	ch1	2443462	287573	2731035
Acc	Acc	ch1	2731259	229775	2961034
Acc	Acc	ch1	2961081	53936	3015017
Acc	Acc	ch2	0	3303	3303
Acc	Acc	ch2	3368	236872	240240
Acc	Acc	ch2	240269	219419	459688
Acc	Acc	ch2	459721	105253	564974
Acc	Acc	ch2	565003	66694	631697
Acc	Acc	ch2	631724	60903	692627
Acc	Acc	ch2	693837	1064	694901
Acc	Acc	ch2	703384	3388	706772
Acc	Acc	ch2	731201	340130	1071331
Acc	Don	ch2	721831	3340	725171
Acc	Don	ch2	725458	8083	733541
Acc	Don	ch2	735733	25271	761004
Don	Acc	ch2	693837	1064	694901
Don	Acc	ch2	703384	3388	706772
Don	Don	ch2	721831	3340	725171
Don	Don	ch2	725458	8083	733541
Don	Don	ch2	735733	25271	761004
