Acc	Acc	ch1	9	403999	404008
Acc	Acc	ch1	404053	165337	569390
Acc	Acc	ch1	587468	7222	594690
Acc	Acc	ch1	594727	9993	604720
Acc	Acc	ch1	604798	2400	607198
Acc	Acc	ch1	607235	952	608187
Acc	Acc	ch1	608202	549	608751
Acc	Acc	ch1	608755	3185	611940
Acc	Acc	ch1	612012	4335	616347
Acc	Acc	ch1	616712	6086	622798
Acc	Acc	ch1	622851	637	623488
Acc	Acc	ch1	623494	5903	629397
Acc	Acc	ch1	629414	4497	633911
Acc	Acc	ch1	634222	92555	726777
Acc	Acc	ch1	726794	38657	765451
Acc	Acc	ch1	765490	197065	962555
Acc	Acc	ch1	962559	283255	1245814
Acc	Acc	ch1	1245839	50815	1296654
Acc	Acc	ch1	1296667	39819	1336486
Acc	Acc	ch1	1336508	24174	1360682
Acc	Acc	ch1	1360685	204835	1565520
Acc	Acc	ch1	1565546	204491	1770037
Acc	Acc	ch1	1770238	10597	1780835
Acc	Acc	ch1	1780878	546722	2327600
Acc	Acc	ch1	2327642	115787	2443429
Acc	Acc	ch1	2443474	287454	2730928
Acc	Acc	ch1	2731085	283939	3015024
Acc	Acc	ch2	0	3312	3312
Acc	Acc	ch2	3370	236908	240278
Acc	Acc	ch2	240326	66915	307241
Acc	Acc	ch2	307245	257732	564977
Acc	Acc	ch2	565023	66664	631687
Acc	Acc	ch2	631773	50500	682273
Acc	Acc	ch2	722895	122750	845645
Acc	Acc	ch2	845646	150324	995970
Acc	Acc	ch2	996008	75323	1071331
Acc	Don	ch1	2232393	7057	2239450
Acc	Don	ch1	2239482	11848	2251330
Acc	Don	ch2	711477	41065	752542
Don	Don	ch1	2232393	7057	2239450
Don	Don	ch1	2239482	11848	2251330
Don	Don	ch2	711477	41065	752542
