Acc	Acc	ch1	9	622786	622795
Acc	Acc	ch1	622801	339754	962555
Acc	Acc	ch1	962559	398124	1360683
Acc	Acc	ch1	1360704	1654320	3015024
Acc	Acc	ch2	0	111565	111565
Acc	Acc	ch2	147465	2203	149668
Acc	Acc	ch2	164613	599372	763985
Acc	Acc	ch2	770468	299844	1070312
Acc	Don	ch2	109411	38429	147840
Acc	Don	ch2	147936	16778	164714
Acc	Don	ch2	786522	7767	794289
Don	Acc	ch2	127168	662	127830
Don	Acc	ch2	164613	599372	763985
Don	Don	ch2	109411	38429	147840
Don	Don	ch2	147936	16778	164714
Don	Don	ch2	786522	7767	794289
