Acc	Acc	ch1	7	634120	634127
Acc	Acc	ch1	634192	56437	690629
Acc	Acc	ch1	694159	268396	962555
Acc	Acc	ch1	962559	398118	1360677
Acc	Acc	ch1	1360689	1654335	3015024
Acc	Acc	ch2	6727	9534	16261
Acc	Acc	ch2	27565	4196	31761
Acc	Acc	ch2	69172	32938	102110
Acc	Acc	ch2	111304	3161	114465
Acc	Acc	ch2	124283	879939	1004222
Acc	Acc	ch2	1061514	4577	1066091
Acc	Don	ch1	2135892	4442	2140334
Acc	Don	ch2	3	1121	1124
Acc	Don	ch2	1297	6274	7571
Acc	Don	ch2	15906	12148	28054
Acc	Don	ch2	31523	36207	67730
Acc	Don	ch2	99608	10213	109821
Acc	Don	ch2	112078	12349	124427
Acc	Don	ch2	1031793	56639	1088432
Acc	Don	ch2	1092431	4467	1096898
Don	Acc	ch2	27565	4196	31761
Don	Acc	ch2	69172	32938	102110
Don	Acc	ch2	111304	3161	114465
Don	Acc	ch2	124283	879939	1004222
Don	Don	ch1	2135892	4442	2140334
Don	Don	ch2	3	1121	1124
Don	Don	ch2	1297	6274	7571
Don	Don	ch2	15906	12148	28054
Don	Don	ch2	31523	36207	67730
Don	Don	ch2	99608	10213	109821
Don	Don	ch2	112078	12349	124427
Don	Don	ch2	1031793	56639	1088432
Don	Don	ch2	1092431	4467	1096898
